
Traditional Range Search 
1080876 855.37 322.26 
1079786 847.37 322.26 
1078565 850.96 322.26 
1080888 856.01 322.46 
1079814 849.03 322.46 
1080877 854.82 322.46 
1080899 857.12 322.46 
1078566 850.50 322.46 
1078987 857.39 322.67 
1079811 849.85 322.67 
1080871 853.71 322.67 
1078564 851.05 322.67 
1079812 849.85 322.67 
1079806 848.38 322.87 
1079801 848.01 322.87 
1078986 857.39 322.87 
1079805 848.75 322.87 
1079815 850.40 322.87 
1078985 857.21 323.07 
1078981 856.56 323.07 
1079825 849.12 323.07 
1078570 852.06 323.28 
1080874 854.27 323.28 
1080883 855.46 323.28 
1078983 857.12 323.28 
1080872 853.53 323.28 
1078984 857.12 323.28 
1081516 859.51 323.48 
1080889 855.92 323.48 
1081509 858.96 323.48 
1079804 848.57 323.48 
1079809 849.39 323.48 
1079802 848.01 323.48 
1079810 849.03 323.48 
1080879 855.00 323.69 
1079808 849.85 323.69 
1080878 855.00 323.69 
1078568 851.42 323.69 
1079830 849.49 323.69 
1080870 852.80 323.69 
1081515 859.60 323.69 
1078567 851.32 323.69 
1081522 859.60 323.89 
1080868 852.34 323.89 
1081588 850.77 323.89 
1081508 858.59 323.89 
1081551 851.14 323.89 
1081514 859.32 323.89 
1078982 856.84 323.89 
1079807 849.58 323.89 
1081511 858.04 323.89 
1081512 858.77 323.89 
1081587 850.86 323.89 
1081549 850.77 323.89 
1081513 859.23 324.09 
1081550 851.32 324.09 
1078569 851.78 324.09 
1080890 856.20 324.09 
1081548 850.22 324.09 
1081586 850.77 324.09 
1080880 855.00 324.09 
1081585 850.86 324.09 
1079803 848.66 324.30 
1080866 852.24 324.30 
1080881 855.09 324.30 
1081510 858.13 324.30 
1080869 853.16 324.30 
1081547 849.85 324.30 
1080873 853.99 324.50 
1079799 849.03 324.50 
1080882 855.65 324.50 
1080863 851.69 324.70 
1080858 852.06 324.70 
1081534 850.59 324.91 
1080862 851.88 324.91 
1081525 849.39 325.11 
1080865 854.36 325.11 
1081533 851.14 325.11 
1081526 849.39 325.11 
1080859 852.15 325.11 
1080902 852.43 325.11 
1081536 850.04 325.11 
1081535 850.59 325.11 
1080860 852.15 325.32 
1080857 852.15 325.32 
1081544 851.42 325.32 
1081543 850.40 325.52 
1081502 859.51 325.72 
1081503 859.51 325.72 
1080861 851.97 325.72 
1081501 859.23 326.13 
1081542 850.50 326.13 
1081538 850.68 326.13 
1081541 851.05 326.13 
1080864 851.97 326.13 
1081540 851.05 326.34 
1081546 851.51 326.34 
1081545 851.69 326.54 
1080900 854.63 326.95 
1081495 859.23 327.15 
1080896 852.80 327.35 
1080897 853.16 327.56 
1080898 853.16 327.56 
1081494 859.60 327.56 
1080894 852.52 327.56 
1081582 852.15 327.97 
1080895 852.70 328.17 
1081584 852.34 328.17 
1081493 859.60 328.37 
1080556 859.51 328.78 
1080558 859.69 329.39 
1079010 860.24 320.42 
1079459 862.63 320.42 
1079470 864.75 320.42 
1079008 860.15 320.63 
1081952 867.51 320.63 
1079518 864.75 320.63 
1081804 867.78 320.63 
1081961 868.24 320.63 
1081672 861.44 320.63 
1081774 867.78 320.63 
1079480 865.58 320.63 
1081929 868.24 320.63 
1079469 864.47 320.63 
1081803 867.69 320.63 
1081907 867.69 320.63 
1081861 867.78 320.63 
1079454 863.18 320.63 
1079481 865.39 320.83 
1079007 860.06 320.83 
1081796 866.22 320.83 
1081797 866.50 321.04 
1079484 865.58 321.04 
1081927 867.32 321.04 
1079468 864.01 321.04 
1081679 861.62 321.04 
1079449 862.27 321.04 
1079441 862.27 321.24 
1081951 867.23 321.24 
1079467 863.92 321.24 
1079466 864.56 321.24 
1079009 859.87 321.24 
1081928 867.51 321.24 
1079465 864.84 321.24 
1081678 862.17 321.24 
1081960 867.69 321.44 
1081906 868.24 321.44 
1081795 866.95 321.44 
1079453 863.09 321.44 
1079483 866.04 321.44 
1079451 862.82 321.65 
1081908 866.86 321.65 
1081677 862.36 321.65 
1081794 866.86 321.65 
1081793 866.40 321.65 
1081675 861.25 321.65 
1079462 862.73 321.65 
1079006 859.78 321.65 
1081959 866.77 321.65 
1079487 865.39 321.85 
1081676 862.45 321.85 
1079463 864.75 321.85 
1079452 863.18 321.85 
1079461 862.73 321.85 
1079450 862.73 321.85 
1079464 864.38 321.85 
1081683 861.81 321.85 
1081673 861.25 321.85 
1081674 861.35 321.85 
1081768 867.51 322.05 
1079423 863.55 322.05 
1081958 867.51 322.05 
1081769 866.40 322.05 
1079427 864.20 322.05 
1079438 865.85 322.05 
1079428 864.66 322.26 
1081957 867.23 322.26 
1081956 867.23 322.26 
1079437 865.76 322.26 
1079439 865.76 322.26 
1081770 866.68 322.46 
1079429 864.75 322.46 
1079426 863.92 322.46 
1081776 867.97 322.67 
1081779 868.24 322.67 
1081777 868.06 322.67 
1081899 867.05 322.67 
1081778 868.06 322.67 
1081670 862.82 322.67 
1081775 867.97 322.87 
1081662 862.54 322.87 
1079430 864.66 322.87 
1081781 868.24 322.87 
1079419 866.22 323.07 
1081520 860.06 323.07 
1079420 866.31 323.07 
1081667 863.74 323.07 
1079424 864.29 323.07 
1079436 865.85 323.07 
1081669 863.18 323.07 
1081521 860.24 323.07 
1081766 867.14 323.28 
1081955 867.05 323.28 
1081784 867.05 323.28 
1081668 863.46 323.28 
1079425 864.29 323.48 
1081665 862.63 323.48 
1081663 862.45 323.48 
1079431 864.29 323.48 
1081517 859.87 323.48 
1081519 860.15 323.48 
1079432 865.21 323.69 
1081660 862.08 323.69 
1079433 865.30 323.69 
1081767 867.87 323.69 
1081518 860.15 323.89 
1079435 865.85 323.89 
1081666 863.28 323.89 
1081765 867.32 323.89 
1079440 865.58 324.09 
1081773 867.60 324.09 
1081658 861.25 324.09 
1081772 867.51 324.09 
1081661 862.08 324.09 
1079972 868.33 324.30 
1079965 868.33 324.30 
1081664 862.82 324.30 
1079970 868.33 324.30 
1081659 861.35 324.30 
1081680 861.35 324.30 
1081681 861.35 324.30 
1079963 867.87 324.30 
1079971 868.33 324.30 
1079967 868.24 324.30 
1081764 867.14 324.50 
1081656 863.92 324.50 
1079418 866.95 324.50 
1079969 868.33 324.50 
1079966 868.33 324.50 
1081671 864.20 324.50 
1079434 865.85 324.50 
1079968 868.33 324.50 
1079964 868.24 324.50 
1081507 859.78 324.70 
1079417 866.86 324.70 
1079941 867.32 324.91 
1081648 861.35 324.91 
1079416 866.13 324.91 
1079415 866.13 324.91 
1079943 867.51 324.91 
1079517 866.22 324.91 
1079947 868.06 324.91 
1081655 864.01 324.91 
1079942 867.60 324.91 
1079946 867.97 325.11 
1079944 867.78 325.11 
1079945 867.78 325.11 
1081650 863.74 325.11 
1081649 861.25 325.11 
1079938 867.78 325.11 
1079414 866.31 325.11 
1081654 864.01 325.11 
1079948 868.15 325.11 
1079939 867.78 325.11 
1081657 864.75 325.32 
1081506 859.78 325.32 
1079935 867.87 325.52 
1081505 859.97 325.52 
1079937 868.24 325.52 
1079936 867.87 325.72 
1079992 866.77 325.72 
1081652 864.56 325.72 
1079991 866.68 325.72 
1079949 867.78 325.72 
1079990 866.68 325.72 
1079932 866.68 325.72 
1081504 860.06 325.93 
1081653 864.75 326.13 
1079933 866.77 326.13 
1079940 867.87 326.34 
1081651 863.83 326.34 
1081633 866.59 326.54 
1081682 864.10 326.74 
1081684 864.20 326.74 
1079934 867.69 326.74 
1081685 864.20 326.74 
1080854 864.47 326.74 
1081632 866.68 326.95 
1080847 864.20 327.15 
1081642 861.62 327.35 
1081647 865.94 327.56 
1081646 863.09 327.76 
1081645 863.46 327.76 
1081641 861.99 327.76 
1080849 865.12 327.97 
1080846 864.10 327.97 
1081640 861.16 327.97 
1080845 863.83 328.17 
1079997 868.33 328.17 
1080850 865.48 328.17 
1080852 865.39 328.17 
1080853 865.30 328.17 
1080851 865.48 328.17 
1081643 862.08 328.37 
1080844 863.83 328.37 
1080843 864.66 328.37 
1081637 861.35 328.58 
1081644 863.18 328.58 
1081638 860.89 328.78 
1081639 860.89 328.78 
1079931 867.60 328.78 
1080836 862.63 328.98 
1079989 865.85 328.98 
1080839 862.82 328.98 
1079988 865.76 328.98 
1080841 864.56 329.19 
1081635 861.25 329.19 
1080837 862.17 329.19 
1080848 864.01 329.19 
1080840 864.56 329.19 
1079930 868.06 329.19 
1079929 867.78 329.19 
1079660 865.85 329.39 
1079659 865.39 329.39 
1080078 870.91 313.29 
1080083 872.10 313.49 
1080084 871.83 313.70 
1080069 869.16 313.70 
1080077 870.91 313.90 
1080074 871.18 313.90 
1080070 869.35 313.90 
1080076 871.09 314.11 
1080071 869.25 314.11 
1080075 871.28 314.11 
1080045 871.28 314.31 
1080044 871.55 314.51 
1080046 870.91 314.51 
1081883 868.52 314.51 
1080043 871.64 314.72 
1080047 870.91 314.72 
1080053 872.10 314.72 
1080066 873.67 315.12 
1081881 869.35 315.33 
1081879 868.79 315.33 
1080067 874.13 315.33 
1080052 871.09 315.33 
1080048 870.82 315.53 
1081882 868.89 315.53 
1081887 868.98 315.53 
1080054 872.84 315.74 
1081884 869.71 315.74 
1080039 870.54 315.74 
1080040 870.26 315.74 
1080041 870.26 315.74 
1080061 873.02 315.94 
1081825 869.99 315.94 
1080065 874.13 315.94 
1081921 869.99 315.94 
1080068 874.13 315.94 
1080092 870.17 315.94 
1081885 869.44 316.14 
1080056 872.93 316.14 
1081922 869.99 316.14 
1080064 873.94 316.14 
1080060 871.92 316.14 
1080055 872.93 316.35 
1081865 869.90 316.35 
1081890 869.90 316.35 
1081889 869.07 316.35 
1081870 868.70 316.55 
1081926 868.70 316.55 
1080049 870.82 316.55 
1080059 871.83 316.55 
1081859 868.70 316.55 
1081924 868.79 316.55 
1080050 870.82 316.55 
1080051 871.37 316.55 
1080057 872.10 316.55 
1081888 868.70 316.76 
1080062 873.48 316.76 
1080063 873.57 316.76 
1080058 871.92 316.76 
1080031 873.67 316.96 
1081863 870.26 316.96 
1081891 870.45 316.96 
1081925 869.25 317.16 
1081858 869.44 317.16 
1080033 874.68 317.37 
1081867 869.90 317.37 
1081868 869.99 317.37 
1080032 874.03 317.37 
1080023 872.01 317.37 
1080022 872.84 317.37 
1081856 868.98 317.57 
1081940 869.71 317.57 
1081864 870.17 317.57 
1080025 872.38 317.57 
1081866 869.81 317.57 
1081862 870.54 317.57 
1081934 869.81 317.57 
1080034 874.59 317.77 
1081871 870.91 317.77 
1081939 869.71 317.77 
1080029 873.48 317.77 
1081872 870.08 317.98 
1080036 874.95 317.98 
1080026 874.95 317.98 
1080030 873.30 317.98 
1080018 874.86 317.98 
1080013 874.86 317.98 
1080038 874.59 317.98 
1081869 869.62 317.98 
1080035 874.86 317.98 
1080017 874.86 317.98 
1080021 874.95 318.18 
1081905 870.26 318.18 
1080037 874.95 318.18 
1080042 874.95 318.18 
1080016 871.46 318.18 
1080334 874.95 318.39 
1081857 869.35 318.39 
1080028 873.57 318.39 
1080430 875.32 318.39 
1081860 868.70 318.59 
1081933 869.16 318.59 
1080431 875.23 318.59 
1080432 875.23 318.59 
1080019 871.55 318.79 
1080332 874.68 318.79 
1081904 868.98 318.79 
1081874 870.72 319.00 
1081813 868.79 319.00 
1081873 870.72 319.00 
1080020 871.55 319.20 
1080027 873.48 319.20 
1080333 874.68 319.20 
1081932 870.82 319.20 
1081936 871.09 319.20 
1080024 872.10 319.40 
1080007 872.38 319.40 
1080433 874.95 319.40 
1080002 871.37 319.61 
1081963 869.07 320.02 
1080014 873.57 320.02 
1080010 872.47 320.02 
1081964 869.16 320.02 
1081812 869.07 320.02 
1081801 869.16 320.02 
1081821 870.63 320.02 
1080015 873.57 320.02 
1081938 869.90 320.22 
1080001 872.93 320.22 
1081819 870.45 320.22 
1080407 875.87 320.22 
1080412 876.06 320.22 
1080012 873.21 320.42 
1080008 871.92 320.42 
1081949 871.18 320.42 
1081820 870.63 320.42 
1081937 870.08 320.42 
1080406 875.51 320.63 
1081811 868.79 320.63 
1080414 876.15 320.63 
1080415 876.33 320.63 
1080405 875.60 320.63 
1081771 869.53 320.63 
1080413 876.24 320.63 
1080011 871.92 320.63 
1080329 874.22 320.83 
1080416 876.33 320.83 
1080419 876.33 320.83 
1080006 872.10 320.83 
1080331 874.22 320.83 
1080409 876.15 320.83 
1080009 872.38 320.83 
1080417 876.43 320.83 
1081810 868.52 320.83 
1080408 876.15 320.83 
1080418 876.33 320.83 
1080410 876.15 321.04 
1080411 876.15 321.04 
1080328 874.13 321.04 
1081962 868.79 321.04 
1080421 876.52 321.04 
1081923 868.70 321.04 
1081809 869.25 321.24 
1081826 871.09 321.24 
1080422 876.61 321.24 
1080420 876.52 321.24 
1081818 870.54 321.24 
1080330 874.68 321.24 
1080004 872.38 321.44 
1081931 871.09 321.44 
1080424 876.70 321.44 
1081823 871.18 321.44 
1081948 871.18 321.44 
1081824 871.55 321.44 
1080423 876.61 321.44 
1081816 870.08 321.44 
1081817 869.99 321.44 
1081822 871.00 321.44 
1081902 871.09 321.65 
1080427 876.88 321.65 
1080005 872.47 321.65 
1081903 871.18 321.65 
1081898 869.90 321.65 
1080404 875.87 321.65 
1080425 876.79 321.65 
1080403 875.87 321.65 
1080402 875.78 321.65 
1080429 876.79 321.85 
1081947 871.18 321.85 
1081930 870.91 321.85 
1080426 876.79 321.85 
1080003 872.01 321.85 
1080428 876.88 321.85 
1081875 870.36 321.85 
1081946 870.91 321.85 
1081815 869.81 321.85 
1081943 871.46 322.05 
1081785 869.99 322.05 
1081950 871.28 322.05 
1081944 871.28 322.05 
1081791 871.28 322.05 
1080316 873.57 322.05 
1081901 871.18 322.05 
1081935 871.18 322.05 
1081942 871.18 322.05 
1081941 871.18 322.05 
1081896 871.00 322.05 
1080397 876.88 322.05 
1081786 869.90 322.26 
1081789 870.82 322.26 
1081945 870.26 322.26 
1080000 872.38 322.26 
1081897 871.18 322.26 
1081900 869.07 322.26 
1078810 852.89 313.29 
1081374 857.48 313.29 
1078557 849.67 313.29 
1078556 849.67 313.29 
1081378 858.50 313.29 
1078561 849.58 313.29 
1081371 857.39 313.29 
1078558 849.58 313.49 
1078559 849.58 313.49 
1081377 858.50 313.49 
1078555 849.49 313.70 
1078554 849.39 313.70 
1081376 859.14 313.70 
1081373 857.76 313.90 
1078563 850.04 313.90 
1078552 848.93 313.90 
1078745 855.92 313.90 
1078812 854.45 313.90 
1078739 855.00 313.90 
1078551 849.03 314.11 
1078553 849.39 314.11 
1078805 852.89 314.11 
1078811 853.81 314.11 
1078804 852.52 314.31 
1081327 857.48 314.31 
1078797 852.61 314.31 
1078798 852.61 314.31 
1078738 855.46 314.51 
1081328 856.93 314.51 
1081311 856.20 314.51 
1078803 854.54 314.72 
1081342 859.69 314.72 
1081331 858.40 314.72 
1081343 859.60 314.72 
1078802 854.36 314.72 
1081326 857.30 314.92 
1019305 845.35 314.92 
1019314 845.07 314.92 
1023699 847.28 314.92 
1081323 857.58 314.92 
1023698 847.00 314.92 
1023697 847.09 314.92 
1081304 855.74 315.12 
1081322 857.76 315.12 
1023702 846.91 315.12 
1078796 852.98 315.12 
1081308 856.84 315.12 
1019302 844.89 315.12 
1023691 847.09 315.33 
1078801 854.54 315.33 
1023700 847.19 315.33 
1023692 847.28 315.33 
1023701 847.37 315.33 
1081333 859.14 315.33 
1023690 847.09 315.33 
1081332 859.14 315.33 
1081303 855.65 315.33 
1081309 856.29 315.33 
1078549 852.43 315.33 
1078550 852.52 315.33 
1081310 856.20 315.33 
1078800 854.27 315.53 
1081325 857.67 315.53 
1078547 852.52 315.53 
1081324 857.58 315.53 
1081317 858.04 315.53 
1078795 853.25 315.53 
1023695 847.46 315.74 
1078546 852.89 315.74 
1078598 851.97 315.74 
1019300 845.07 315.74 
1081306 856.66 315.74 
1081315 857.94 315.74 
1078799 853.90 315.74 
1081316 857.94 315.74 
1081334 858.77 315.74 
1023696 847.65 315.94 
1081344 859.23 315.94 
1081302 855.37 315.94 
1081307 856.47 315.94 
1023694 847.46 315.94 
1081339 859.51 315.94 
1081301 855.00 316.14 
1019307 845.26 316.14 
1081320 857.30 316.14 
1078548 853.16 316.14 
1081318 857.48 316.14 
1081321 856.93 316.14 
1081338 859.51 316.14 
1081319 857.39 316.14 
1081337 858.40 316.35 
1081335 858.68 316.35 
1081330 857.85 316.35 
1081329 857.85 316.35 
1023703 847.00 316.35 
1019297 844.89 316.55 
1081336 858.50 316.55 
1023689 847.37 316.55 
1081300 854.27 316.76 
1081305 855.92 316.76 
1019313 845.07 316.76 
1019294 845.81 316.96 
1081417 858.50 316.96 
1019295 845.81 316.96 
1081313 854.08 317.16 
1081314 853.90 317.16 
1019287 845.44 317.16 
1081416 858.31 317.16 
1081424 858.96 317.37 
1081423 858.22 317.37 
1081422 858.13 317.37 
1019288 845.26 317.37 
1019283 844.98 317.57 
1081312 854.45 317.57 
1081415 857.76 317.57 
1078592 852.89 317.77 
1078590 853.07 317.77 
1081409 857.58 317.98 
1079030 859.69 317.98 
1019284 845.35 318.18 
1079024 859.42 318.18 
1079028 859.51 318.18 
1079021 859.14 318.18 
1019315 845.99 318.18 
1081421 858.59 318.39 
1019282 844.98 318.39 
1078591 852.98 318.39 
1079827 847.65 318.39 
1079826 848.01 318.59 
1081410 857.21 318.59 
1079828 847.83 318.59 
1081414 857.67 318.59 
1081418 858.50 318.59 
1019289 844.98 318.59 
1081411 857.67 318.79 
1081420 858.13 318.79 
1079829 848.11 318.79 
1081413 856.93 318.79 
1078593 852.61 318.79 
1019293 845.72 318.79 
1079019 858.77 319.00 
1078594 853.71 319.00 
1081419 858.50 319.00 
1079023 859.23 319.20 
1081412 857.39 319.40 
1019292 845.53 319.40 
1079816 848.29 319.40 
1079020 858.68 319.40 
1078578 850.40 319.40 
1078588 854.27 319.61 
1080941 846.36 319.61 
1078586 851.78 319.61 
1078597 853.53 319.61 
1078587 851.88 319.61 
1078576 851.05 319.61 
1019306 845.26 319.61 
1078990 857.76 319.81 
1078991 857.39 319.81 
1078579 850.50 319.81 
1078595 853.62 320.02 
1019275 845.62 320.02 
1078575 850.68 320.02 
1079013 859.51 320.02 
1080942 846.27 320.02 
1078571 849.94 320.02 
1078577 850.40 320.02 
1079794 847.09 320.02 
1078596 853.44 320.02 
1079793 847.19 320.22 
1078996 857.67 320.22 
1078992 857.39 320.22 
1079817 848.84 320.22 
1078574 850.68 320.22 
1078573 851.05 320.22 
1080943 846.08 320.22 
1078995 857.12 320.22 
1078585 851.78 320.42 
1079820 847.83 320.42 
1079792 846.63 320.42 
1078589 854.17 320.42 
1080939 846.08 320.63 
1079001 858.31 320.63 
1079789 847.09 320.63 
1078584 851.88 320.63 
1079011 859.60 320.63 
1078580 851.42 320.83 
1079003 858.96 320.83 
1078581 851.51 320.83 
1079791 846.63 321.04 
1079790 847.00 321.04 
1078989 857.94 321.04 
1078993 857.30 321.04 
1078572 850.04 321.24 
1079788 847.09 321.24 
1079819 847.83 321.24 
1079005 859.51 321.24 
1079000 858.13 321.24 
1078999 858.59 321.24 
1079002 858.96 321.44 
1078997 856.93 321.44 
1078994 857.12 321.44 
1079818 848.29 321.44 
1079822 849.21 321.65 
1078583 852.15 321.65 
1079004 858.13 321.65 
1079823 849.39 321.65 
1078988 858.04 321.65 
1080891 853.62 321.65 
1025344 842.41 313.49 
1025345 843.42 313.49 
1022389 843.78 313.70 
1022390 843.78 313.90 
1022391 843.14 313.90 
1022388 843.78 313.90 
1022392 844.70 314.11 
1025343 842.59 314.11 
1022385 844.34 314.31 
1022377 843.97 314.51 
1025328 842.41 314.72 
1022378 843.88 314.92 
1019304 844.80 315.12 
1019308 844.61 315.12 
1022384 844.15 315.12 
1019309 844.80 315.12 
1019303 844.80 315.12 
1022376 843.78 315.12 
1022383 844.15 315.12 
1022387 844.52 315.33 
1022363 842.87 315.33 
1022375 843.69 315.33 
1022386 844.34 315.33 
1022380 843.32 315.33 
1019301 844.61 315.33 
1022379 843.60 315.53 
1022381 843.23 315.53 
1022382 843.51 315.74 
1022365 843.05 315.94 
1019298 844.15 316.14 
1019274 844.80 316.14 
1019299 844.80 316.35 
1019296 844.52 316.55 
1022374 843.88 316.76 
1019279 844.06 316.96 
1019312 844.06 316.96 
1022362 843.78 316.96 
1019278 844.06 317.16 
1019286 844.80 317.57 
1019290 844.80 317.77 
1019285 844.61 317.77 
1019291 844.80 317.98 
1078920 863.74 313.29 
1081393 862.27 313.29 
1081394 862.27 313.29 
1081395 862.27 313.29 
1081399 862.36 313.29 
1078928 863.83 313.49 
1081389 861.90 313.49 
1081406 862.63 313.49 
1081386 860.43 313.49 
1078969 866.77 313.49 
1078968 866.59 313.49 
1078970 866.50 313.70 
